salesorderid,salesorderdetailid,carriertrackingnumber,orderqty,productid,specialofferid,unitprice,unitpricediscount,rowguid,modifieddate
43680,203,FF1F-4DD0-98,1,763,1,419.4589,0,98629492-e799-4b02-9197-a67bb63213d7,2011-05-31 0:00:00
43681,204,6D51-449D-B3,6,715,1,28.8404,0,ce38c822-bc86-4b0f-9870-aa084354634e,2011-05-31 0:00:00
43681,205,6D51-449D-B3,5,762,1,419.4589,0,f16dfe80-78e8-4398-9c84-e31915ee382c,2011-05-31 0:00:00
43681,206,6D51-449D-B3,1,732,1,356.898,0,73dfb8c4-49d4-45f2-a630-d6c561818d8d,2011-05-31 0:00:00
43681,207,6D51-449D-B3,1,707,1,20.1865,0,2fa998ea-1100-4e10-9206-7788e28b3e19,2011-05-31 0:00:00
43681,208,6D51-449D-B3,1,729,1,183.9382,0,4c46a2f0-3039-40bf-8703-c390f0c36730,2011-05-31 0:00:00
43681,209,6D51-449D-B3,2,708,1,20.1865,0,0f5a66b3-82dd-4fb4-bad1-523c66b5f395,2011-05-31 0:00:00
43681,210,6D51-449D-B3,3,770,1,419.4589,0,0610ebc9-f8a2-455d-91dc-c3d7ea30a15d,2011-05-31 0:00:00
43681,211,6D51-449D-B3,2,730,1,183.9382,0,d594026b-43a6-4904-8fb3-642196ec1a1a,2011-05-31 0:00:00
43681,212,6D51-449D-B3,3,758,1,874.794,0,e09bdaa5-b643-4e8d-8c2a-28fd1cb8df9d,2011-05-31 0:00:00
43681,213,6D51-449D-B3,1,768,1,419.4589,0,db1cc906-c552-4830-bd2d-04f5736860c9,2011-05-31 0:00:00
43681,214,6D51-449D-B3,2,761,1,419.4589,0,d7650ff3-61c0-457b-9ee3-e294f0115b67,2011-05-31 0:00:00
43681,215,6D51-449D-B3,2,738,1,178.5808,0,947fd975-6080-4114-a1d4-fba59042770e,2011-05-31 0:00:00
43681,216,6D51-449D-B3,1,753,1,2146.962,0,8b3b06ad-03c8-4768-966b-b57409ff8728,2011-05-31 0:00:00
43681,217,6D51-449D-B3,2,714,1,28.8404,0,c5c5f68f-27ca-476a-b7eb-3219359119c0,2011-05-31 0:00:00
43681,218,6D51-449D-B3,2,764,1,419.4589,0,2d9b98b0-7b7a-4a09-86a4-7221b6a26035,2011-05-31 0:00:00
43681,219,6D51-449D-B3,2,760,1,419.4589,0,7cb7aae5-2225-4abe-b968-e9859a8f7d19,2011-05-31 0:00:00
43681,220,6D51-449D-B3,1,756,1,874.794,0,23807036-8978-4372-95e7-fc58e00b7d42,2011-05-31 0:00:00
43681,221,6D51-449D-B3,2,716,1,28.8404,0,b321c72f-8374-48f2-b640-844d13d181d6,2011-05-31 0:00:00
43681,222,6D51-449D-B3,2,711,1,20.1865,0,dcf47f5b-b191-4cd8-bf03-0241e0100333,2011-05-31 0:00:00
43681,223,6D51-449D-B3,1,725,1,183.9382,0,71cac584-7515-44f0-84ad-fe088a2db851,2011-05-31 0:00:00
43681,224,6D51-449D-B3,2,712,1,5.1865,0,f4809618-0c2e-40e9-a14d-27710628ff0e,2011-05-31 0:00:00
43682,225,ECD4-43A8-A8,2,758,1,874.794,0,4526787e-4df0-49b5-8226-e934dfbf8e3e,2011-05-31 0:00:00
43682,226,ECD4-43A8-A8,1,762,1,419.4589,0,3ba9b6e0-f663-4751-8c0d-8b98775b13be,2011-05-31 0:00:00
43682,227,ECD4-43A8-A8,2,760,1,419.4589,0,bd2aa9fa-894a-4533-9a6d-19d37ddd9ec1,2011-05-31 0:00:00
43682,228,ECD4-43A8-A8,2,770,1,419.4589,0,ec3f3939-8ef8-4f77-9882-0605d95f5a4a,2011-05-31 0:00:00
43682,229,ECD4-43A8-A8,1,715,1,28.8404,0,add336c0-7322-40ec-b4e2-527f9abf37cc,2011-05-31 0:00:00
43683,230,2299-44F7-95,2,776,1,2024.994,0,02170c53-a0b1-407a-a4e9-b1b56990cbd1,2011-05-31 0:00:00
43683,231,2299-44F7-95,2,715,1,28.8404,0,9b0e81d0-a201-4978-9fdf-b1e0b06a2d74,2011-05-31 0:00:00
43683,232,2299-44F7-95,2,773,1,2039.994,0,379224d7-9625-4d4b-9166-f6a432cef432,2011-05-31 0:00:00
43683,233,2299-44F7-95,1,774,1,2039.994,0,21cfe6f5-c590-4d50-9a48-eec6dd8726fd,2011-05-31 0:00:00
43683,234,2299-44F7-95,1,708,1,20.1865,0,77959ba9-fe57-42fb-af0c-b6e75ecea04c,2011-05-31 0:00:00
43683,235,2299-44F7-95,2,711,1,20.1865,0,890d5e35-90f5-4234-8070-854d56899685,2011-05-31 0:00:00
43683,236,2299-44F7-95,3,712,1,5.1865,0,8fe0a019-6e0d-4e48-bd48-b63e7e6b8c13,2011-05-31 0:00:00
43683,237,2299-44F7-95,4,775,1,2024.994,0,f95d4e30-97d7-450a-8750-24fb78ffbacb,2011-05-31 0:00:00
43683,238,2299-44F7-95,6,777,1,2024.994,0,3632de7c-c76a-402b-9ad2-4ca9685842bf,2011-05-31 0:00:00
43683,239,2299-44F7-95,1,772,1,2039.994,0,b16340fd-66ff-42c6-900c-fb4c9defaa39,2011-05-31 0:00:00
43683,240,2299-44F7-95,3,707,1,20.1865,0,b2f1a4e4-b716-4dae-ad20-9af4ccb5dbfc,2011-05-31 0:00:00
43683,241,2299-44F7-95,5,778,1,2024.994,0,e1f53539-9024-4f7c-93d0-c51158c9faf4,2011-05-31 0:00:00
43683,242,2299-44F7-95,6,709,1,5.7,0,3dcfff8a-e551-40bf-8340-61781b7b5056,2011-05-31 0:00:00
43684,243,8C01-4CC0-A9,2,754,1,874.794,0,153452d3-a12c-42a1-acea-bdc505e72834,2011-05-31 0:00:00
43684,244,8C01-4CC0-A9,2,762,1,419.4589,0,a197324f-82e2-45da-8b93-1921298eedd3,2011-05-31 0:00:00
43684,245,8C01-4CC0-A9,1,760,1,419.4589,0,cd816453-14c6-4454-b1a1-038187607c61,2011-05-31 0:00:00
43684,246,8C01-4CC0-A9,2,758,1,874.794,0,945b49c3-32bf-43e0-8496-67114f2c249b,2011-05-31 0:00:00
43684,247,8C01-4CC0-A9,1,770,1,419.4589,0,f3873b0b-89a5-42aa-bd30-da8b37fef9bf,2011-05-31 0:00:00
43684,248,8C01-4CC0-A9,1,763,1,419.4589,0,80c2a11c-e805-4fb7-beda-f98c38c345fb,2011-05-31 0:00:00
43685,249,C519-4AB3-88,3,765,1,419.4589,0,2946c9a9-89f3-4f55-a670-61b13d87b697,2011-05-31 0:00:00
43685,250,C519-4AB3-88,1,763,1,419.4589,0,f61d4584-4333-4ae4-a9c7-6e93137172d8,2011-05-31 0:00:00
43685,251,C519-4AB3-88,1,754,1,874.794,0,837d6ecf-6ab8-4434-b60b-a65883163ce2,2011-05-31 0:00:00
43685,252,C519-4AB3-88,1,725,1,183.9382,0,dcc24246-d5f9-488e-8ffe-ac972370fdb0,2011-05-31 0:00:00
43686,253,FBD0-4F71-80,3,758,1,874.794,0,0d79bb65-7081-4471-8bea-ad0dd9ed3925,2011-05-31 0:00:00
43686,254,FBD0-4F71-80,1,762,1,419.4589,0,0cff97f0-04d0-48b0-90dc-2df5246634e7,2011-05-31 0:00:00
43686,255,FBD0-4F71-80,1,770,1,419.4589,0,9df36f69-ab08-44bd-90fc-b67932ac5cd4,2011-05-31 0:00:00
43687,256,61FA-475A-AC,1,768,1,419.4589,0,9bfb4b65-3927-4084-ba66-2678173a69d0,2011-05-31 0:00:00
43687,257,61FA-475A-AC,2,765,1,419.4589,0,76a9dbcd-ea04-4ffe-8c76-063dae743030,2011-05-31 0:00:00
43688,258,16F4-456B-9A,1,725,1,183.9382,0,5a53ad2c-ecaf-459c-a0a4-1e6a634f59d1,2011-05-31 0:00:00
43688,259,16F4-456B-9A,2,760,1,419.4589,0,b4dc295c-356b-480b-8d3d-64e3975453fb,2011-05-31 0:00:00
43688,260,16F4-456B-9A,3,762,1,419.4589,0,9640a93b-cfcb-4863-998a-7cb1b4295a6e,2011-05-31 0:00:00
43688,261,16F4-456B-9A,1,738,1,178.5808,0,bbe02a8c-8a1b-4572-8c31-ac170a4010bd,2011-05-31 0:00:00
43688,262,16F4-456B-9A,1,763,1,419.4589,0,002349c7-a7c2-409b-826b-025f1188fc46,2011-05-31 0:00:00
43688,263,16F4-456B-9A,2,729,1,183.9382,0,8ad575a8-569b-4970-948e-951a576dc6fa,2011-05-31 0:00:00
43688,264,16F4-456B-9A,2,754,1,874.794,0,16ca43fd-45d5-471f-847e-8963119365a6,2011-05-31 0:00:00
43688,265,16F4-456B-9A,2,758,1,874.794,0,19aeb036-e1ae-4476-b744-63b6bd6722b3,2011-05-31 0:00:00
43688,266,16F4-456B-9A,3,765,1,419.4589,0,fb21c6af-13be-4e14-9875-9d133d93cc6e,2011-05-31 0:00:00
43688,267,16F4-456B-9A,1,770,1,419.4589,0,2bbfaf0f-3909-402a-9705-1a3a681c8b31,2011-05-31 0:00:00
43688,268,16F4-456B-9A,2,753,1,2146.962,0,e8446110-dc59-4187-a035-61e2ea8fc8b7,2011-05-31 0:00:00
43689,269,DCD9-4C9A-AB,3,764,1,419.4589,0,4b1e8bcd-9641-47e4-98be-a1b9a266634e,2011-05-31 0:00:00
43689,270,DCD9-4C9A-AB,2,738,1,178.5808,0,68baf0d6-613b-4b3f-b6bf-a06e81e073b6,2011-05-31 0:00:00
43689,271,DCD9-4C9A-AB,2,725,1,183.9382,0,7d867b31-8d89-4bd7-93dc-45a4ec2cedd6,2011-05-31 0:00:00
43689,272,DCD9-4C9A-AB,1,753,1,2146.962,0,90322bb0-b079-4ec3-8750-59b738aca61c,2011-05-31 0:00:00
43689,273,DCD9-4C9A-AB,2,755,1,874.794,0,361c2494-2279-4ebb-a4c4-b2cf896b6fbb,2011-05-31 0:00:00
43689,274,DCD9-4C9A-AB,4,766,1,419.4589,0,08311371-c59b-4134-82b4-6bcf06596338,2011-05-31 0:00:00
43689,275,DCD9-4C9A-AB,2,770,1,419.4589,0,451bd27e-a78f-4c86-b9dc-e64486149112,2011-05-31 0:00:00
43689,276,DCD9-4C9A-AB,7,760,1,419.4589,0,6c1c717d-3403-4e6d-9837-6be9dc297a2b,2011-05-31 0:00:00
43689,277,DCD9-4C9A-AB,3,726,1,183.9382,0,90d5f355-0a74-4604-93fa-47c8b423ef8d,2011-05-31 0:00:00
43689,278,DCD9-4C9A-AB,1,722,1,178.5808,0,077d4739-c39c-4a1e-b63b-4945c0ec6f09,2011-05-31 0:00:00
43689,279,DCD9-4C9A-AB,6,763,1,419.4589,0,6b5a7a73-1f63-4472-a337-123d6bdab01f,2011-05-31 0:00:00
43689,280,DCD9-4C9A-AB,2,729,1,183.9382,0,45cd69d3-d62b-4626-9310-bb4d6ff2fd7b,2011-05-31 0:00:00
43689,281,DCD9-4C9A-AB,2,730,1,183.9382,0,ced8561d-aa4a-43a3-95a9-bb2a55cfd90b,2011-05-31 0:00:00
43689,282,DCD9-4C9A-AB,2,732,1,356.898,0,6fa9ceaf-93dd-44a9-95ea-e68289f47de4,2011-05-31 0:00:00
43689,283,DCD9-4C9A-AB,5,765,1,419.4589,0,5fc81194-bb39-4c96-804b-f75e4be473c1,2011-05-31 0:00:00
43689,284,DCD9-4C9A-AB,2,768,1,419.4589,0,3e8dcc96-71be-46f9-aae3-912a42d0b63b,2011-05-31 0:00:00
43689,285,DCD9-4C9A-AB,2,761,1,419.4589,0,936b0f07-6837-4b6c-bfd5-2ad9f91c3434,2011-05-31 0:00:00
43689,286,DCD9-4C9A-AB,3,758,1,874.794,0,6461dbef-2b8c-4fb8-b0ca-edc53170316c,2011-05-31 0:00:00
43689,287,DCD9-4C9A-AB,2,749,1,2146.962,0,9e4b5e64-7639-43a5-a19c-13fa05fd3055,2011-05-31 0:00:00
43689,288,DCD9-4C9A-AB,9,762,1,419.4589,0,c89d62cd-c0e7-456f-80a8-558db3afcdbf,2011-05-31 0:00:00
43689,289,DCD9-4C9A-AB,4,754,1,874.794,0,43bb07f0-edab-4898-a540-529f997e87c7,2011-05-31 0:00:00
43690,290,7A3C-492F-A6,1,715,1,28.8404,0,273489bd-c0cc-4251-bbb8-d876c42bec4a,2011-05-31 0:00:00
43690,291,7A3C-492F-A6,1,770,1,419.4589,0,142067ae-8763-4522-98a9-37c4e13292c1,2011-05-31 0:00:00
43690,292,7A3C-492F-A6,2,712,1,5.1865,0,c6489d7d-8519-4010-b434-2ec4310448c8,2011-05-31 0:00:00
43690,293,7A3C-492F-A6,2,760,1,419.4589,0,320043e9-26bf-4982-ab6b-dfd40105b0dd,2011-05-31 0:00:00
43691,294,272B-4319-9E,1,758,1,874.794,0,4b7b432f-5d7b-4285-b618-dbf52b10ed73,2011-05-31 0:00:00
43692,295,BFA9-470E-B4,5,770,1,419.4589,0,1bff841d-7d9e-498b-9e35-50e52ab801a6,2011-05-31 0:00:00
43692,296,BFA9-470E-B4,1,725,1,183.9382,0,b346513e-5b71-41b5-a1cf-2de2c9351f69,2011-05-31 0:00:00
43692,297,BFA9-470E-B4,8,754,1,874.794,0,85dcb501-7194-49c8-b10b-4ba09456463a,2011-05-31 0:00:00
43692,298,BFA9-470E-B4,2,730,1,183.9382,0,045afcd8-39fc-48a9-8290-510ad5c84924,2011-05-31 0:00:00
43692,299,BFA9-470E-B4,10,715,1,28.8404,0,3ff25d6c-58b0-4fed-a0a3-cb41c5c4de2e,2011-05-31 0:00:00
43692,300,BFA9-470E-B4,1,768,1,419.4589,0,1754aa5d-66f9-4f62-828e-154652d92df8,2011-05-31 0:00:00
43692,301,BFA9-470E-B4,4,756,1,874.794,0,eee637e9-9957-4842-bced-b05081212f01,2011-05-31 0:00:00
43692,302,BFA9-470E-B4,2,738,1,178.5808,0,d3e60969-4860-4f84-b207-f922dffa980e,2011-05-31 0:00:00
43692,303,BFA9-470E-B4,8,758,1,874.794,0,eb7ed641-2ca4-46f7-b82e-8c915ec3e1a2,2011-05-31 0:00:00
43692,304,BFA9-470E-B4,3,708,1,20.1865,0,ecb93758-1d9d-471f-b51f-0e73fa6b9ca4,2011-05-31 0:00:00
43692,305,BFA9-470E-B4,6,762,1,419.4589,0,1a88d183-cc98-4f83-a166-9a7dca92282f,2011-05-31 0:00:00
43692,306,BFA9-470E-B4,3,732,1,356.898,0,3e9a2cc0-8af2-4f17-ac29-9cf613e4a762,2011-05-31 0:00:00
43692,307,BFA9-470E-B4,6,712,1,5.1865,0,8310b226-a845-46e6-95ce-96be48385a95,2011-05-31 0:00:00
43692,308,BFA9-470E-B4,4,714,1,28.8404,0,5949fc94-c5ed-477e-9920-9ee58e3b28f0,2011-05-31 0:00:00
43692,309,BFA9-470E-B4,7,760,1,419.4589,0,3f6b4608-c9a0-4a36-8b86-7efae034be83,2011-05-31 0:00:00
43692,310,BFA9-470E-B4,2,755,1,874.794,0,48d00579-6bf7-415e-8708-ca74b387832a,2011-05-31 0:00:00
43692,311,BFA9-470E-B4,4,716,1,28.8404,0,dab35b14-6f4d-4f5c-ade2-0fbd8604ca09,2011-05-31 0:00:00
43692,312,BFA9-470E-B4,2,765,1,419.4589,0,720193b4-a1e3-4098-ac4a-8bf8e35bf33f,2011-05-31 0:00:00
43692,313,BFA9-470E-B4,1,764,1,419.4589,0,216e05d3-4a1b-44c4-a794-6a308e891278,2011-05-31 0:00:00
43692,314,BFA9-470E-B4,2,753,1,2146.962,0,014cdcb4-72c9-4d81-aa5b-b6ce243078a6,2011-05-31 0:00:00
43692,315,BFA9-470E-B4,1,766,1,419.4589,0,1a0a15c3-7110-4212-aa26-f83adafcb881,2011-05-31 0:00:00
43692,316,BFA9-470E-B4,1,722,1,178.5808,0,e07e054f-ab1e-466e-a5d6-24a8d19aa415,2011-05-31 0:00:00
43692,317,BFA9-470E-B4,3,761,1,419.4589,0,8fe3dcf3-8a19-45e0-83a3-00151537ff5d,2011-05-31 0:00:00
43692,318,BFA9-470E-B4,3,711,1,20.1865,0,a9d4e589-f161-45c2-ad69-7872d4d0e1ae,2011-05-31 0:00:00
43692,319,BFA9-470E-B4,1,763,1,419.4589,0,db77ee86-a2fc-41c9-a64c-5c0876487258,2011-05-31 0:00:00
43692,320,BFA9-470E-B4,2,729,1,183.9382,0,24291821-ce2f-47a1-badb-1858c94535b7,2011-05-31 0:00:00
43692,321,BFA9-470E-B4,4,707,1,20.1865,0,76f20539-df7b-4a1e-8d5d-7aba2ec5739d,2011-05-31 0:00:00
43692,322,BFA9-470E-B4,2,726,1,183.9382,0,247253bb-e5ad-4582-b198-90275f3bfb06,2011-05-31 0:00:00
43693,323,EC62-4BB3-9B,3,716,1,28.8404,0,5b0de7a9-e88f-4ecd-88b0-63819cbcb20e,2011-05-31 0:00:00
43693,324,EC62-4BB3-9B,1,773,1,2039.994,0,4401afcb-0a60-4f3a-9487-0ea37c05bc32,2011-05-31 0:00:00
43693,325,EC62-4BB3-9B,6,709,1,5.7,0,64e243f2-ff56-4f66-8f1b-deba74ac97e7,2011-05-31 0:00:00
43693,326,EC62-4BB3-9B,2,707,1,20.1865,0,b654b9a3-bc7a-4912-84b6-02024fa0ad6f,2011-05-31 0:00:00
43693,327,EC62-4BB3-9B,3,771,1,2039.994,0,6eef57ec-8bd9-43e9-871e-b29c4b76589e,2011-05-31 0:00:00
43693,328,EC62-4BB3-9B,2,708,1,20.1865,0,ccbe64e1-2b1e-4180-831c-c264b0f5e9a6,2011-05-31 0:00:00
43693,329,EC62-4BB3-9B,1,774,1,2039.994,0,1ed39457-4fbb-42a4-b8bb-cb829f324c8d,2011-05-31 0:00:00
43693,330,EC62-4BB3-9B,3,777,1,2024.994,0,4cc880c9-0811-4e2e-a9f9-3499dc5d6139,2011-05-31 0:00:00
43693,331,EC62-4BB3-9B,1,772,1,2039.994,0,4528aaad-ba7f-4aa0-be2f-727e4a20f159,2011-05-31 0:00:00
43693,332,EC62-4BB3-9B,1,778,1,2024.994,0,0958ec57-218b-43b0-8b92-c23b2c010267,2011-05-31 0:00:00
43694,333,EC3D-48E0-A6,3,776,1,2024.994,0,e35bd3a3-1a70-4151-a854-75167e12fdc2,2011-05-31 0:00:00
43694,334,EC3D-48E0-A6,3,771,1,2039.994,0,c1a906d6-6e34-41fd-a038-7cebb911ac20,2011-05-31 0:00:00
43694,335,EC3D-48E0-A6,2,715,1,28.8404,0,2951bc71-5308-431d-b801-df08d2f9a2a3,2011-05-31 0:00:00
43694,336,EC3D-48E0-A6,1,772,1,2039.994,0,2c96b4a9-83b2-43ea-8eee-f678bc4a126f,2011-05-31 0:00:00
43694,337,EC3D-48E0-A6,3,716,1,28.8404,0,7b08c20b-9a3f-4cfc-b70b-e13375286740,2011-05-31 0:00:00
43694,338,EC3D-48E0-A6,1,707,1,20.1865,0,7a4a4742-3cf5-47a4-b93e-b0fd2c907633,2011-05-31 0:00:00
43694,339,EC3D-48E0-A6,1,708,1,20.1865,0,f6073e49-c91d-40b4-b67e-aed04d20f0f0,2011-05-31 0:00:00
43694,340,EC3D-48E0-A6,1,774,1,2039.994,0,278bddfb-441a-409c-85ac-bb6107f824c8,2011-05-31 0:00:00
43694,341,EC3D-48E0-A6,2,773,1,2039.994,0,0886f961-f7b5-4ca0-8b96-b607769258b9,2011-05-31 0:00:00
43694,342,EC3D-48E0-A6,1,712,1,5.1865,0,2c7f7c8e-3fff-46af-9220-44b57187df18,2011-05-31 0:00:00
43694,343,EC3D-48E0-A6,5,711,1,20.1865,0,d5ab9907-676f-480f-bfb9-4f79d5e9bec7,2011-05-31 0:00:00
43695,344,A89C-4D25-B9,2,774,1,2039.994,0,2f50094d-349f-443a-a777-f0ebe9c77f32,2011-05-31 0:00:00
43695,345,A89C-4D25-B9,2,748,1,722.5949,0,a1a41fdf-0d9c-45fd-a0e9-1fac5674dc90,2011-05-31 0:00:00
43695,346,A89C-4D25-B9,1,747,1,714.7043,0,8a331a93-f40b-4e68-85cb-340ebc45cc19,2011-05-31 0:00:00
43695,347,A89C-4D25-B9,1,742,1,722.5949,0,dad8891e-bbd0-4dab-a435-a55a48fe27a3,2011-05-31 0:00:00
43695,348,A89C-4D25-B9,5,777,1,2024.994,0,18b1e281-bbbe-43cd-b075-2c3da595dcbb,2011-05-31 0:00:00
43695,349,A89C-4D25-B9,6,778,1,2024.994,0,0b032e0c-cd1a-41db-af90-1d6e3b3ddd62,2011-05-31 0:00:00
43695,350,A89C-4D25-B9,2,709,1,5.7,0,a1715191-290d-47ef-b541-010df248cc19,2011-05-31 0:00:00
43695,351,A89C-4D25-B9,5,775,1,2024.994,0,8e787c04-2393-45e9-b12d-a6fb337bf69f,2011-05-31 0:00:00
43696,352,50C1-41FA-BE,1,762,1,419.4589,0,a2c11a04-8769-4c35-b2fe-deef44b5ff92,2011-05-31 0:00:00
43697,353,,1,749,1,3578.27,0,ca258bf8-1f52-4ae6-8e8f-5439ae0c9509,2011-05-31 0:00:00
43698,354,,1,773,1,3399.99,0,a2d7730f-d2d0-4c47-8f36-fbd316680cef,2011-05-31 0:00:00
43699,355,,1,773,1,3399.99,0,2543c7bf-679b-47f3-a04f-eb5da849ef32,2011-05-31 0:00:00
43700,356,,1,767,1,699.0982,0,6d43204a-dba1-4013-bc4d-0273baa703c9,2011-05-31 0:00:00
43701,357,,1,773,1,3399.99,0,5ff3b05f-57f0-4885-8e7b-64c4ad71aeb5,2011-05-31 0:00:00
43702,358,,1,750,1,3578.27,0,c0b26057-26b3-40cd-b88b-b9986e6d382d,2011-06-01 0:00:00
43703,359,,1,749,1,3578.27,0,5f95a4ef-cdc3-45ba-8e9c-5d15afc4d092,2011-06-01 0:00:00
43704,360,,1,778,1,3374.99,0,4210cc33-1bd2-4e4f-a9c5-5344c8f63324,2011-06-01 0:00:00
43705,361,,1,771,1,3399.99,0,9e893bd4-7893-425e-aee0-82267a55f3fb,2011-06-01 0:00:00
43706,362,,1,751,1,3578.27,0,1d2f662d-d788-400e-9369-7cb0426ca32c,2011-06-02 0:00:00
43707,363,,1,751,1,3578.27,0,bf074a62-72e7-43e6-835b-18f19350666b,2011-06-02 0:00:00
43708,364,,1,764,1,699.0982,0,4c2e3d04-eae5-4ac7-b1e2-cb536207484f,2011-06-02 0:00:00
43709,365,,1,752,1,3578.27,0,12b03f29-ff7c-4b44-a1cb-eba68c7e570d,2011-06-02 0:00:00
43710,366,,1,753,1,3578.27,0,327d23fe-515f-427d-b6db-950ba849d8b3,2011-06-02 0:00:00
43711,367,,1,753,1,3578.27,0,0108830a-7b72-4b2f-98fc-296ba60bc0e3,2011-06-03 0:00:00
43712,368,,1,750,1,3578.27,0,0e448952-cf1b-4a1b-b474-c7680354751c,2011-06-03 0:00:00
43713,369,,1,749,1,3578.27,0,3ae2bd67-6f27-48ef-a9d7-6e77de249e60,2011-06-04 0:00:00
43714,370,,1,750,1,3578.27,0,c18d997c-74f1-4892-a8ce-e3a1ce1b6f61,2011-06-04 0:00:00
43715,371,,1,753,1,3578.27,0,7310bc43-688c-46f3-a84c-b26518723522,2011-06-04 0:00:00
43716,372,,1,750,1,3578.27,0,fe71035f-e2dc-4035-a541-e8439044311c,2011-06-04 0:00:00
43717,373,,1,767,1,699.0982,0,d73c5ccf-d9e6-4b7f-95b9-f5fa18b9019c,2011-06-04 0:00:00
43718,374,,1,750,1,3578.27,0,9700fc32-853e-499e-9845-6a41952cc1a3,2011-06-05 0:00:00
43719,375,,1,751,1,3578.27,0,17962f1d-6303-437c-a399-6b99472e8388,2011-06-05 0:00:00
43720,376,,1,750,1,3578.27,0,a201d36b-c9fe-4d58-a498-212b7c7e687d,2011-06-05 0:00:00
43721,377,,1,749,1,3578.27,0,cd51ea9a-fa63-49aa-ab3a-f4c8e342534b,2011-06-05 0:00:00
43722,378,,1,751,1,3578.27,0,b0b853b3-b765-447b-b535-fef749b51483,2011-06-06 0:00:00
43723,379,,1,765,1,699.0982,0,8f933504-27e7-40c3-87c5-11804f749d9b,2011-06-06 0:00:00
43724,380,,1,750,1,3578.27,0,4956d880-973e-4e09-aa4e-7706b8d3fbf7,2011-06-06 0:00:00
43725,381,,1,750,1,3578.27,0,970f197e-4010-43bd-ad03-78f76897457b,2011-06-07 0:00:00
43726,382,,1,765,1,699.0982,0,02aca6a5-10a3-47a8-aa6a-9487403bfd99,2011-06-07 0:00:00
43727,383,,1,750,1,3578.27,0,481f847a-d638-40b6-b9f8-cc8cf2ced66d,2011-06-07 0:00:00
43728,384,,1,752,1,3578.27,0,c41d958b-392c-4cb6-90c3-5ab50986a4cd,2011-06-08 0:00:00
43729,385,,1,773,1,3399.99,0,6926e9bf-da82-4319-b7ed-439e28dc860d,2011-06-08 0:00:00
43730,386,,1,773,1,3399.99,0,afd24489-e539-4bc9-ba5a-b7d1845fff26,2011-06-08 0:00:00
43731,387,,1,753,1,3578.27,0,6d40f9c4-7fa6-4089-9bd4-f5bd1731f454,2011-06-08 0:00:00
43732,388,,1,777,1,3374.99,0,221d863b-cc69-48f3-a23d-a15a30deec84,2011-06-08 0:00:00
43733,389,,1,751,1,3578.27,0,2168c59c-91ab-43f4-b76f-8cb56f7240c5,2011-06-08 0:00:00
43734,390,,1,751,1,3578.27,0,4e8b476d-edbc-4aeb-913e-0b02cf4bf801,2011-06-09 0:00:00
43735,391,,1,749,1,3578.27,0,74838ef7-fdeb-4eb3-8978-ba310fba82e6,2011-06-09 0:00:00
43736,392,,1,773,1,3399.99,0,3a0229fa-0a03-4126-97ce-c3425968b670,2011-06-09 0:00:00
43737,393,,1,750,1,3578.27,0,65afcce8-ca28-41c4-9a07-0265fb2da5c8,2011-06-10 0:00:00
43738,394,,1,751,1,3578.27,0,23b9d49f-c9ec-43d5-96f2-256751c3bf58,2011-06-10 0:00:00
43739,395,,1,749,1,3578.27,0,c5c2ae0a-4882-4a8a-a8cd-ae0618b892e4,2011-06-10 0:00:00
43740,396,,1,751,1,3578.27,0,958c968b-3777-46d6-8439-a5e767a6b7df,2011-06-10 0:00:00
43741,397,,1,749,1,3578.27,0,30a81f84-22bd-4c26-93bd-88eb92e0b15b,2011-06-11 0:00:00
43742,398,,1,753,1,3578.27,0,66eded2b-0fc4-4502-b832-d5cc4bc42654,2011-06-11 0:00:00
43743,399,,1,774,1,3399.99,0,36ae0966-8447-4fd0-acf6-d95218c9415b,2011-06-11 0:00:00
43744,400,,1,752,1,3578.27,0,bc4aaaae-2fb1-4966-8398-07bb0ac5892e,2011-06-11 0:00:00
43745,401,,1,750,1,3578.27,0,c23d6a3b-0962-493a-9343-dbf7f945cac5,2011-06-12 0:00:00
43746,402,,1,751,1,3578.27,0,829495fc-2896-4b2a-a715-a7f6197d2f8b,2011-06-12 0:00:00
43747,403,,1,753,1,3578.27,0,4d097d3b-109f-4b08-8df1-1fc1ffabc616,2011-06-13 0:00:00
43748,404,,1,752,1,3578.27,0,1c479c1c-1f37-4f96-b3b7-c992ba274bf2,2011-06-13 0:00:00
43749,405,,1,753,1,3578.27,0,926b0ad8-94af-4959-9ba6-a937baafe552,2011-06-13 0:00:00
43750,406,,1,750,1,3578.27,0,22734c25-f985-45d9-8b9b-b594e2657765,2011-06-13 0:00:00
43751,407,,1,752,1,3578.27,0,e6cbc46e-b722-4950-a9e0-22b033b636af,2011-06-13 0:00:00
43752,408,,1,750,1,3578.27,0,08ce7cb3-6e7b-4b43-82aa-44cd584290f5,2011-06-13 0:00:00
43753,409,,1,749,1,3578.27,0,cddf6c3c-9b0c-4370-946c-2bc601ef5556,2011-06-13 0:00:00
43754,410,,1,751,1,3578.27,0,ac6232c2-3562-4d90-9b37-d097a91e0100,2011-06-14 0:00:00
43755,411,,1,750,1,3578.27,0,be2ef178-0bc9-40a2-9494-202aa0388c22,2011-06-14 0:00:00
43756,412,,1,765,1,699.0982,0,dbe71a98-71fa-411a-b82a-4365bb38f1ae,2011-06-14 0:00:00
